"Dist Code","Year","State Code","State Name","Dist Name","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)"
"7","1966","6","Madhya Pradesh","Jabalpur","-1.0","-1.0","85.4","-1.0"
"7","1967","6","Madhya Pradesh","Jabalpur","-1.0","93.8","78.3","-1.0"
"7","1968","6","Madhya Pradesh","Jabalpur","-1.0","84.2","56.4","-1.0"
"7","1969","6","Madhya Pradesh","Jabalpur","-1.0","91.5","78.0","-1.0"
"7","1970","6","Madhya Pradesh","Jabalpur","-1.0","77.7","43.7","-1.0"
"7","1971","6","Madhya Pradesh","Jabalpur","-1.0","86.7","47.6","-1.0"
"7","1972","6","Madhya Pradesh","Jabalpur","-1.0","101.0","70.3","-1.0"
"7","1973","6","Madhya Pradesh","Jabalpur","-1.0","159.1","92.7","-1.0"
"7","1974","6","Madhya Pradesh","Jabalpur","-1.0","177.4","173.8","-1.0"
"7","1975","6","Madhya Pradesh","Jabalpur","-1.0","113.6","99.0","-1.0"
"7","1976","6","Madhya Pradesh","Jabalpur","-1.0","135.2","72.7","-1.0"
"7","1977","6","Madhya Pradesh","Jabalpur","-1.0","145.1","115.5","-1.0"
"7","1978","6","Madhya Pradesh","Jabalpur","-1.0","125.1","85.5","-1.0"
"7","1979","6","Madhya Pradesh","Jabalpur","128.6","172.5","133.0","-1.0"
"7","1980","6","Madhya Pradesh","Jabalpur","92.5","173.2","134.9","-1.0"
"7","1981","6","Madhya Pradesh","Jabalpur","117.0","170.9","133.3","-1.0"
"7","1982","6","Madhya Pradesh","Jabalpur","130.0","215.7","143.8","-1.0"
"7","1983","6","Madhya Pradesh","Jabalpur","-1.0","194.9","153.1","-1.0"
"7","1984","6","Madhya Pradesh","Jabalpur","-1.0","175.3","115.0","-1.0"
"7","1985","6","Madhya Pradesh","Jabalpur","-1.0","212.6","155.5","-1.0"
"7","1986","6","Madhya Pradesh","Jabalpur","-1.0","208.3","163.1","-1.0"
"7","1987","6","Madhya Pradesh","Jabalpur","-1.0","237.1","172.1","-1.0"
"7","1988","6","Madhya Pradesh","Jabalpur","-1.0","310.5","174.1","-1.0"
"7","1989","6","Madhya Pradesh","Jabalpur","-1.0","287.5","188.3","-1.0"
"7","1990","6","Madhya Pradesh","Jabalpur","193.0","321.0","191.0","-1.0"
"7","1991","6","Madhya Pradesh","Jabalpur","288.0","425.0","235.0","-1.0"
"7","1992","6","Madhya Pradesh","Jabalpur","294.0","391.0","287.0","-1.0"
"7","1993","6","Madhya Pradesh","Jabalpur","325.0","466.0","267.0","-1.0"
"7","1994","6","Madhya Pradesh","Jabalpur","384.0","430.0","364.0","-1.0"
"7","1995","6","Madhya Pradesh","Jabalpur","471.0","455.0","548.0","1311.0"
"7","1996","6","Madhya Pradesh","Jabalpur","-1.0","593.0","437.0","-1.0"
"7","1997","6","Madhya Pradesh","Jabalpur","418.0","539.0","399.0","1196.0"
"7","1998","6","Madhya Pradesh","Jabalpur","-1.0","589.0","439.0","-1.0"
"7","1999","6","Madhya Pradesh","Jabalpur","-1.0","668.0","503.0","-1.0"
"7","2000","6","Madhya Pradesh","Jabalpur","469.0","551.0","423.0","-1.0"
"7","2001","6","Madhya Pradesh","Jabalpur","497.0","682.0","410.0","-1.0"
"7","2002","6","Madhya Pradesh","Jabalpur","498.0","653.0","451.0","-1.0"
"7","2003","6","Madhya Pradesh","Jabalpur","507.0","638.0","467.0","-1.0"
"7","2004","6","Madhya Pradesh","Jabalpur","-1.0","641.0","471.0","-1.0"
"7","2005","6","Madhya Pradesh","Jabalpur","-1.0","758.0","534.0","-1.0"
"7","2006","6","Madhya Pradesh","Jabalpur","-1.0","947.0","550.0","-1.0"
"7","2007","6","Madhya Pradesh","Jabalpur","-1.0","1123.0","627.0","-1.0"
"7","2008","6","Madhya Pradesh","Jabalpur","-1.0","1177.0","752.0","-1.0"
"7","2009","6","Madhya Pradesh","Jabalpur","1341.0","1549.0","1124.0","-1.0"
"7","2010","6","Madhya Pradesh","Jabalpur","-1.0","1593.0","1212.0","-1.0"
"7","2011","6","Madhya Pradesh","Jabalpur","-1.0","1474.0","1402.0","-1.0"
"7","2012","6","Madhya Pradesh","Jabalpur","-1.0","1401.0","1205.0","-1.0"
"7","2013","6","Madhya Pradesh","Jabalpur","1433.0","1644.0","1275.0","-1.0"
"7","2014","6","Madhya Pradesh","Jabalpur","1393.0","1425.0","1333.0","-1.0"
"7","2015","6","Madhya Pradesh","Jabalpur","1557.0","1525.0","1450.0","-1.0"
"7","2016","6","Madhya Pradesh","Jabalpur","1581.0","1590.0","1417.0","-1.0"
"8","1966","6","Madhya Pradesh","Balaghat","-1.0","-1.0","80.0","-1.0"
"8","1967","6","Madhya Pradesh","Balaghat","-1.0","-1.0","50.0","-1.0"
"8","1968","6","Madhya Pradesh","Balaghat","-1.0","-1.0","43.8","-1.0"
"8","1969","6","Madhya Pradesh","Balaghat","-1.0","-1.0","57.6","-1.0"
"8","1970","6","Madhya Pradesh","Balaghat","-1.0","-1.0","44.3","-1.0"
"8","1971","6","Madhya Pradesh","Balaghat","-1.0","-1.0","75.0","-1.0"
"8","1972","6","Madhya Pradesh","Balaghat","-1.0","-1.0","68.5","-1.0"
"8","1973","6","Madhya Pradesh","Balaghat","-1.0","-1.0","88.9","-1.0"
"8","1974","6","Madhya Pradesh","Balaghat","-1.0","-1.0","159.8","-1.0"
"8","1975","6","Madhya Pradesh","Balaghat","-1.0","-1.0","100.3","-1.0"
"8","1976","6","Madhya Pradesh","Balaghat","79.4","-1.0","79.4","-1.0"
"8","1977","6","Madhya Pradesh","Balaghat","-1.0","-1.0","142.5","-1.0"
"8","1978","6","Madhya Pradesh","Balaghat","80.2","141.5","75.0","-1.0"
"8","1979","6","Madhya Pradesh","Balaghat","-1.0","173.7","89.3","-1.0"
"8","1980","6","Madhya Pradesh","Balaghat","-1.0","193.8","-1.0","-1.0"
"8","1981","6","Madhya Pradesh","Balaghat","-1.0","199.3","113.9","-1.0"
"8","1982","6","Madhya Pradesh","Balaghat","125.0","252.7","125.0","-1.0"
"8","1983","6","Madhya Pradesh","Balaghat","-1.0","196.7","100.0","-1.0"
"8","1984","6","Madhya Pradesh","Balaghat","-1.0","202.3","125.0","-1.0"
"8","1985","6","Madhya Pradesh","Balaghat","-1.0","-1.0","125.0","-1.0"
"8","1986","6","Madhya Pradesh","Balaghat","-1.0","233.5","-1.0","-1.0"
"8","1987","6","Madhya Pradesh","Balaghat","-1.0","252.9","-1.0","-1.0"
"8","1988","6","Madhya Pradesh","Balaghat","-1.0","277.8","-1.0","-1.0"
"8","1989","6","Madhya Pradesh","Balaghat","-1.0","290.7","-1.0","-1.0"
"8","1990","6","Madhya Pradesh","Balaghat","208.0","328.0","-1.0","-1.0"
"8","1991","6","Madhya Pradesh","Balaghat","-1.0","500.0","260.0","-1.0"
"8","1992","6","Madhya Pradesh","Balaghat","276.0","447.0","310.0","-1.0"
"8","1993","6","Madhya Pradesh","Balaghat","263.0","446.0","200.0","-1.0"
"8","1994","6","Madhya Pradesh","Balaghat","303.0","413.0","-1.0","-1.0"
"8","1995","6","Madhya Pradesh","Balaghat","354.0","521.0","348.0","1311.0"
"8","1996","6","Madhya Pradesh","Balaghat","-1.0","681.0","328.0","-1.0"
"8","1997","6","Madhya Pradesh","Balaghat","418.0","675.0","400.0","1196.0"
"8","1998","6","Madhya Pradesh","Balaghat","460.0","680.0","750.0","-1.0"
"8","1999","6","Madhya Pradesh","Balaghat","474.0","756.0","398.0","-1.0"
"8","2000","6","Madhya Pradesh","Balaghat","446.0","747.0","250.0","-1.0"
"8","2001","6","Madhya Pradesh","Balaghat","451.0","825.0","361.0","-1.0"
"8","2002","6","Madhya Pradesh","Balaghat","-1.0","675.0","317.0","-1.0"
"8","2003","6","Madhya Pradesh","Balaghat","457.0","725.0","-1.0","-1.0"
"8","2004","6","Madhya Pradesh","Balaghat","-1.0","800.0","500.0","1452.0"
"8","2005","6","Madhya Pradesh","Balaghat","-1.0","850.0","-1.0","-1.0"
"8","2006","6","Madhya Pradesh","Balaghat","547.0","1217.0","600.0","-1.0"
"8","2007","6","Madhya Pradesh","Balaghat","-1.0","1125.0","-1.0","-1.0"
"8","2008","6","Madhya Pradesh","Balaghat","-1.0","965.0","-1.0","-1.0"
"8","2009","6","Madhya Pradesh","Balaghat","1163.0","1025.0","-1.0","-1.0"
"8","2010","6","Madhya Pradesh","Balaghat","1150.0","-1.0","-1.0","-1.0"
"8","2011","6","Madhya Pradesh","Balaghat","1243.0","-1.0","-1.0","-1.0"
"8","2012","6","Madhya Pradesh","Balaghat","1175.0","-1.0","700.0","-1.0"
"8","2013","6","Madhya Pradesh","Balaghat","1388.0","-1.0","-1.0","-1.0"
"8","2014","6","Madhya Pradesh","Balaghat","-1.0","-1.0","-1.0","-1.0"
"8","2015","6","Madhya Pradesh","Balaghat","-1.0","-1.0","1750.0","-1.0"
"8","2016","6","Madhya Pradesh","Balaghat","1450.0","-1.0","1000.0","-1.0"
"9","1966","6","Madhya Pradesh","Chhindwara","-1.0","-1.0","70.7","141.1"
"9","1967","6","Madhya Pradesh","Chhindwara","-1.0","92.9","79.3","120.2"
"9","1968","6","Madhya Pradesh","Chhindwara","-1.0","90.1","51.1","106.3"
"9","1969","6","Madhya Pradesh","Chhindwara","-1.0","100.7","55.7","133.9"
"9","1970","6","Madhya Pradesh","Chhindwara","-1.0","88.3","57.1","148.1"
"9","1971","6","Madhya Pradesh","Chhindwara","-1.0","92.3","55.5","121.3"
"9","1972","6","Madhya Pradesh","Chhindwara","-1.0","133.2","64.1","183.7"
"9","1973","6","Madhya Pradesh","Chhindwara","-1.0","166.0","117.1","229.6"
"9","1974","6","Madhya Pradesh","Chhindwara","-1.0","170.2","159.5","265.6"
"9","1975","6","Madhya Pradesh","Chhindwara","-1.0","116.0","91.6","154.9"
"9","1976","6","Madhya Pradesh","Chhindwara","-1.0","144.7","87.8","262.6"
"9","1977","6","Madhya Pradesh","Chhindwara","-1.0","137.8","97.8","259.4"
"9","1978","6","Madhya Pradesh","Chhindwara","-1.0","130.4","97.9","233.0"
"9","1979","6","Madhya Pradesh","Chhindwara","-1.0","163.0","115.3","294.7"
"9","1980","6","Madhya Pradesh","Chhindwara","-1.0","183.0","102.4","368.8"
"9","1981","6","Madhya Pradesh","Chhindwara","-1.0","173.7","113.7","382.8"
"9","1982","6","Madhya Pradesh","Chhindwara","-1.0","207.6","114.7","413.0"
"9","1983","6","Madhya Pradesh","Chhindwara","-1.0","191.9","115.5","440.0"
"9","1984","6","Madhya Pradesh","Chhindwara","-1.0","178.6","92.0","482.1"
"9","1985","6","Madhya Pradesh","Chhindwara","-1.0","206.2","123.3","442.0"
"9","1986","6","Madhya Pradesh","Chhindwara","-1.0","213.2","151.3","628.8"
"9","1987","6","Madhya Pradesh","Chhindwara","-1.0","244.6","165.2","768.9"
"9","1988","6","Madhya Pradesh","Chhindwara","-1.0","301.5","159.6","548.7"
"9","1989","6","Madhya Pradesh","Chhindwara","-1.0","264.2","208.3","644.3"
"9","1990","6","Madhya Pradesh","Chhindwara","-1.0","294.0","160.0","844.0"
"9","1991","6","Madhya Pradesh","Chhindwara","-1.0","493.0","298.0","1135.0"
"9","1992","6","Madhya Pradesh","Chhindwara","345.0","375.0","339.0","1067.0"
"9","1993","6","Madhya Pradesh","Chhindwara","349.0","425.0","250.0","963.0"
"9","1994","6","Madhya Pradesh","Chhindwara","421.0","403.0","376.0","1200.0"
"9","1995","6","Madhya Pradesh","Chhindwara","709.0","464.0","347.0","1347.0"
"9","1996","6","Madhya Pradesh","Chhindwara","-1.0","574.0","435.0","1290.0"
"9","1997","6","Madhya Pradesh","Chhindwara","418.0","577.0","384.0","1290.0"
"9","1998","6","Madhya Pradesh","Chhindwara","-1.0","569.0","519.0","1346.0"
"9","1999","6","Madhya Pradesh","Chhindwara","-1.0","-1.0","498.0","1393.0"
"9","2000","6","Madhya Pradesh","Chhindwara","488.0","616.0","394.0","1498.0"
"9","2001","6","Madhya Pradesh","Chhindwara","-1.0","668.0","401.0","1307.0"
"9","2002","6","Madhya Pradesh","Chhindwara","-1.0","716.0","507.0","1423.0"
"9","2003","6","Madhya Pradesh","Chhindwara","-1.0","-1.0","437.0","1600.0"
"9","2004","6","Madhya Pradesh","Chhindwara","-1.0","634.0","-1.0","1885.0"
"9","2005","6","Madhya Pradesh","Chhindwara","-1.0","850.0","624.0","2015.0"
"9","2006","6","Madhya Pradesh","Chhindwara","556.0","845.0","665.0","1823.0"
"9","2007","6","Madhya Pradesh","Chhindwara","789.0","1139.0","709.0","2262.0"
"9","2008","6","Madhya Pradesh","Chhindwara","895.0","1166.0","748.0","2341.0"
"9","2009","6","Madhya Pradesh","Chhindwara","1250.0","1100.0","793.0","2250.0"
"9","2010","6","Madhya Pradesh","Chhindwara","-1.0","1170.0","881.0","2430.0"
"9","2011","6","Madhya Pradesh","Chhindwara","-1.0","1311.0","870.0","3006.0"
"9","2012","6","Madhya Pradesh","Chhindwara","-1.0","-1.0","1200.0","3175.0"
"9","2013","6","Madhya Pradesh","Chhindwara","-1.0","1633.0","-1.0","-1.0"
"9","2014","6","Madhya Pradesh","Chhindwara","-1.0","1404.0","1207.0","4130.0"
"9","2015","6","Madhya Pradesh","Chhindwara","-1.0","1754.0","1242.0","4000.0"
"9","2016","6","Madhya Pradesh","Chhindwara","-1.0","1700.0","1296.0","4574.0"
"10","1966","6","Madhya Pradesh","Narsinghpur","-1.0","-1.0","-1.0","-1.0"
"10","1967","6","Madhya Pradesh","Narsinghpur","-1.0","93.1","-1.0","-1.0"
"10","1968","6","Madhya Pradesh","Narsinghpur","-1.0","84.1","-1.0","-1.0"
"10","1969","6","Madhya Pradesh","Narsinghpur","-1.0","93.8","-1.0","-1.0"
"10","1970","6","Madhya Pradesh","Narsinghpur","-1.0","83.4","-1.0","-1.0"
"10","1971","6","Madhya Pradesh","Narsinghpur","-1.0","84.9","-1.0","-1.0"
"10","1972","6","Madhya Pradesh","Narsinghpur","-1.0","99.3","-1.0","-1.0"
"10","1973","6","Madhya Pradesh","Narsinghpur","-1.0","149.7","-1.0","-1.0"
"10","1974","6","Madhya Pradesh","Narsinghpur","-1.0","170.5","-1.0","-1.0"
"10","1975","6","Madhya Pradesh","Narsinghpur","-1.0","114.7","-1.0","-1.0"
"10","1976","6","Madhya Pradesh","Narsinghpur","-1.0","144.9","-1.0","-1.0"
"10","1977","6","Madhya Pradesh","Narsinghpur","-1.0","144.1","-1.0","-1.0"
"10","1978","6","Madhya Pradesh","Narsinghpur","-1.0","135.1","-1.0","-1.0"
"10","1979","6","Madhya Pradesh","Narsinghpur","-1.0","165.9","-1.0","-1.0"
"10","1980","6","Madhya Pradesh","Narsinghpur","-1.0","194.3","-1.0","-1.0"
"10","1981","6","Madhya Pradesh","Narsinghpur","-1.0","181.2","-1.0","-1.0"
"10","1982","6","Madhya Pradesh","Narsinghpur","-1.0","211.1","-1.0","-1.0"
"10","1983","6","Madhya Pradesh","Narsinghpur","-1.0","188.3","-1.0","-1.0"
"10","1984","6","Madhya Pradesh","Narsinghpur","-1.0","178.9","-1.0","-1.0"
"10","1985","6","Madhya Pradesh","Narsinghpur","-1.0","222.1","-1.0","-1.0"
"10","1986","6","Madhya Pradesh","Narsinghpur","-1.0","195.6","-1.0","-1.0"
"10","1987","6","Madhya Pradesh","Narsinghpur","-1.0","231.9","-1.0","-1.0"
"10","1988","6","Madhya Pradesh","Narsinghpur","-1.0","281.5","-1.0","-1.0"
"10","1989","6","Madhya Pradesh","Narsinghpur","-1.0","274.9","-1.0","-1.0"
"10","1990","6","Madhya Pradesh","Narsinghpur","-1.0","312.0","-1.0","-1.0"
"10","1991","6","Madhya Pradesh","Narsinghpur","228.0","408.0","-1.0","-1.0"
"10","1992","6","Madhya Pradesh","Narsinghpur","347.0","356.0","-1.0","-1.0"
"10","1993","6","Madhya Pradesh","Narsinghpur","359.0","451.0","-1.0","-1.0"
"10","1994","6","Madhya Pradesh","Narsinghpur","405.0","-1.0","-1.0","-1.0"
"10","1995","6","Madhya Pradesh","Narsinghpur","646.0","462.0","303.0","1311.0"
"10","1996","6","Madhya Pradesh","Narsinghpur","-1.0","536.0","463.0","-1.0"
"10","1997","6","Madhya Pradesh","Narsinghpur","418.0","529.0","407.0","1196.0"
"10","1998","6","Madhya Pradesh","Narsinghpur","-1.0","611.0","-1.0","-1.0"
"10","1999","6","Madhya Pradesh","Narsinghpur","-1.0","606.0","-1.0","-1.0"
"10","2000","6","Madhya Pradesh","Narsinghpur","-1.0","591.0","-1.0","-1.0"
"10","2001","6","Madhya Pradesh","Narsinghpur","-1.0","665.0","-1.0","-1.0"
"10","2002","6","Madhya Pradesh","Narsinghpur","-1.0","659.0","-1.0","-1.0"
"10","2003","6","Madhya Pradesh","Narsinghpur","-1.0","658.0","-1.0","-1.0"
"10","2004","6","Madhya Pradesh","Narsinghpur","-1.0","670.0","-1.0","-1.0"
"10","2005","6","Madhya Pradesh","Narsinghpur","-1.0","814.0","-1.0","-1.0"
"10","2006","6","Madhya Pradesh","Narsinghpur","-1.0","919.0","-1.0","-1.0"
"10","2007","6","Madhya Pradesh","Narsinghpur","-1.0","1100.0","-1.0","-1.0"
"10","2008","6","Madhya Pradesh","Narsinghpur","-1.0","998.0","-1.0","-1.0"
"10","2009","6","Madhya Pradesh","Narsinghpur","-1.0","1183.0","-1.0","-1.0"
"10","2010","6","Madhya Pradesh","Narsinghpur","-1.0","1221.0","-1.0","-1.0"
"10","2011","6","Madhya Pradesh","Narsinghpur","-1.0","1317.0","-1.0","-1.0"
"10","2012","6","Madhya Pradesh","Narsinghpur","-1.0","-1.0","-1.0","-1.0"
"10","2014","6","Madhya Pradesh","Narsinghpur","-1.0","1433.0","-1.0","-1.0"
"10","2015","6","Madhya Pradesh","Narsinghpur","-1.0","-1.0","-1.0","-1.0"
"10","2016","6","Madhya Pradesh","Narsinghpur","-1.0","1475.0","-1.0","-1.0"
"11","1966","6","Madhya Pradesh","Seoni / Shivani","-1.0","-1.0","55.2","-1.0"
"11","1967","6","Madhya Pradesh","Seoni / Shivani","-1.0","85.8","63.7","-1.0"
"11","1968","6","Madhya Pradesh","Seoni / Shivani","-1.0","80.1","55.4","-1.0"
"11","1969","6","Madhya Pradesh","Seoni / Shivani","-1.0","91.8","58.0","-1.0"
"11","1970","6","Madhya Pradesh","Seoni / Shivani","-1.0","85.7","50.8","-1.0"
"11","1971","6","Madhya Pradesh","Seoni / Shivani","-1.0","88.9","59.9","-1.0"
"11","1972","6","Madhya Pradesh","Seoni / Shivani","-1.0","86.0","73.1","-1.0"
"11","1973","6","Madhya Pradesh","Seoni / Shivani","-1.0","154.0","-1.0","-1.0"
"11","1974","6","Madhya Pradesh","Seoni / Shivani","-1.0","159.1","-1.0","-1.0"
"11","1975","6","Madhya Pradesh","Seoni / Shivani","-1.0","103.9","82.5","-1.0"
"11","1976","6","Madhya Pradesh","Seoni / Shivani","80.0","145.7","79.0","-1.0"
"11","1977","6","Madhya Pradesh","Seoni / Shivani","79.0","134.3","-1.0","-1.0"
"11","1978","6","Madhya Pradesh","Seoni / Shivani","82.3","121.6","106.3","211.5"
"11","1979","6","Madhya Pradesh","Seoni / Shivani","103.0","155.9","138.1","292.2"
"11","1980","6","Madhya Pradesh","Seoni / Shivani","99.0","173.2","114.3","342.2"
"11","1981","6","Madhya Pradesh","Seoni / Shivani","194.0","178.0","124.9","354.8"
"11","1982","6","Madhya Pradesh","Seoni / Shivani","123.0","225.2","127.9","385.0"
"11","1983","6","Madhya Pradesh","Seoni / Shivani","-1.0","184.8","125.7","401.4"
"11","1984","6","Madhya Pradesh","Seoni / Shivani","-1.0","181.7","112.7","420.1"
"11","1985","6","Madhya Pradesh","Seoni / Shivani","-1.0","203.0","135.2","437.5"
"11","1986","6","Madhya Pradesh","Seoni / Shivani","-1.0","196.7","151.3","522.2"
"11","1987","6","Madhya Pradesh","Seoni / Shivani","-1.0","239.7","175.1","637.7"
"11","1988","6","Madhya Pradesh","Seoni / Shivani","-1.0","306.7","165.5","510.2"
"11","1989","6","Madhya Pradesh","Seoni / Shivani","182.7","283.4","168.7","634.7"
"11","1990","6","Madhya Pradesh","Seoni / Shivani","200.0","290.0","194.0","829.0"
"11","1991","6","Madhya Pradesh","Seoni / Shivani","-1.0","448.0","-1.0","1211.0"
"11","1992","6","Madhya Pradesh","Seoni / Shivani","305.0","399.0","329.0","929.0"
"11","1993","6","Madhya Pradesh","Seoni / Shivani","298.0","416.0","253.0","964.0"
"11","1994","6","Madhya Pradesh","Seoni / Shivani","335.0","402.0","383.0","1087.0"
"11","1995","6","Madhya Pradesh","Seoni / Shivani","500.0","475.0","355.0","1394.0"
"11","1996","6","Madhya Pradesh","Seoni / Shivani","-1.0","573.0","377.0","1189.0"
"11","1997","6","Madhya Pradesh","Seoni / Shivani","418.0","516.0","346.0","1126.0"
"11","1998","6","Madhya Pradesh","Seoni / Shivani","443.0","590.0","385.0","1399.0"
"11","1999","6","Madhya Pradesh","Seoni / Shivani","474.0","636.0","475.0","1084.0"
"11","2000","6","Madhya Pradesh","Seoni / Shivani","503.0","605.0","404.0","1395.0"
"11","2001","6","Madhya Pradesh","Seoni / Shivani","-1.0","661.0","412.0","1231.0"
"11","2002","6","Madhya Pradesh","Seoni / Shivani","-1.0","611.0","477.0","1343.0"
"11","2003","6","Madhya Pradesh","Seoni / Shivani","-1.0","601.0","466.0","1338.0"
"11","2004","6","Madhya Pradesh","Seoni / Shivani","-1.0","632.0","456.0","1452.0"
"11","2005","6","Madhya Pradesh","Seoni / Shivani","-1.0","713.0","548.0","1441.0"
"11","2006","6","Madhya Pradesh","Seoni / Shivani","-1.0","900.0","626.0","1655.0"
"11","2007","6","Madhya Pradesh","Seoni / Shivani","-1.0","1094.0","514.0","1962.0"
"11","2008","6","Madhya Pradesh","Seoni / Shivani","-1.0","1125.0","635.0","2063.0"
"11","2009","6","Madhya Pradesh","Seoni / Shivani","1389.0","1170.0","805.0","2125.0"
"11","2010","6","Madhya Pradesh","Seoni / Shivani","1000.0","1200.0","1000.0","-1.0"
"11","2011","6","Madhya Pradesh","Seoni / Shivani","1650.0","1100.0","1100.0","-1.0"
"11","2012","6","Madhya Pradesh","Seoni / Shivani","1350.0","1483.0","1122.0","-1.0"
"11","2013","6","Madhya Pradesh","Seoni / Shivani","1609.0","1631.0","1411.0","-1.0"
"11","2014","6","Madhya Pradesh","Seoni / Shivani","1175.0","1600.0","1097.0","5014.0"
"11","2015","6","Madhya Pradesh","Seoni / Shivani","-1.0","-1.0","1274.0","6000.0"
"11","2016","6","Madhya Pradesh","Seoni / Shivani","-1.0","-1.0","-1.0","-1.0"
"12","1966","6","Madhya Pradesh","Mandla","-1.0","-1.0","57.9","-1.0"
"12","1967","6","Madhya Pradesh","Mandla","-1.0","83.2","56.4","-1.0"
"12","1968","6","Madhya Pradesh","Mandla","-1.0","79.2","57.6","-1.0"
"12","1969","6","Madhya Pradesh","Mandla","-1.0","84.7","69.9","-1.0"
"12","1970","6","Madhya Pradesh","Mandla","-1.0","74.1","38.5","-1.0"
"12","1971","6","Madhya Pradesh","Mandla","-1.0","82.4","44.6","-1.0"
"12","1972","6","Madhya Pradesh","Mandla","-1.0","96.1","53.0","-1.0"
"12","1973","6","Madhya Pradesh","Mandla","-1.0","141.7","75.7","-1.0"
"12","1974","6","Madhya Pradesh","Mandla","-1.0","162.3","132.0","-1.0"
"12","1975","6","Madhya Pradesh","Mandla","-1.0","108.1","87.4","-1.0"
"12","1976","6","Madhya Pradesh","Mandla","80.0","134.5","66.4","-1.0"
"12","1977","6","Madhya Pradesh","Mandla","75.4","115.5","105.9","-1.0"
"12","1978","6","Madhya Pradesh","Mandla","79.6","107.8","87.6","-1.0"
"12","1979","6","Madhya Pradesh","Mandla","95.4","162.9","114.6","-1.0"
"12","1980","6","Madhya Pradesh","Mandla","93.2","160.3","126.3","-1.0"
"12","1981","6","Madhya Pradesh","Mandla","113.1","150.5","110.3","-1.0"
"12","1982","6","Madhya Pradesh","Mandla","119.7","204.3","125.2","-1.0"
"12","1983","6","Madhya Pradesh","Mandla","-1.0","160.9","108.7","-1.0"
"12","1984","6","Madhya Pradesh","Mandla","-1.0","163.0","109.2","-1.0"
"12","1985","6","Madhya Pradesh","Mandla","-1.0","181.5","120.4","-1.0"
"12","1986","6","Madhya Pradesh","Mandla","-1.0","176.5","146.4","-1.0"
"12","1987","6","Madhya Pradesh","Mandla","-1.0","205.3","141.5","-1.0"
"12","1988","6","Madhya Pradesh","Mandla","-1.0","253.8","153.1","-1.0"
"12","1989","6","Madhya Pradesh","Mandla","-1.0","225.5","158.8","-1.0"
"12","1990","6","Madhya Pradesh","Mandla","197.0","285.0","176.0","-1.0"
"12","1991","6","Madhya Pradesh","Mandla","219.0","359.0","253.0","-1.0"
"12","1992","6","Madhya Pradesh","Mandla","376.0","363.0","251.0","-1.0"
"12","1993","6","Madhya Pradesh","Mandla","281.0","407.0","235.0","-1.0"
"12","1994","6","Madhya Pradesh","Mandla","339.0","398.0","331.0","-1.0"
"12","1995","6","Madhya Pradesh","Mandla","510.0","418.0","321.0","1311.0"
"12","1996","6","Madhya Pradesh","Mandla","-1.0","527.0","420.0","-1.0"
"12","1997","6","Madhya Pradesh","Mandla","418.0","629.0","372.0","1196.0"
"12","1998","6","Madhya Pradesh","Mandla","420.0","627.0","401.0","-1.0"
"12","1999","6","Madhya Pradesh","Mandla","482.0","679.0","419.0","-1.0"
"12","2000","6","Madhya Pradesh","Mandla","428.0","673.0","-1.0","-1.0"
"12","2001","6","Madhya Pradesh","Mandla","328.0","687.0","365.0","-1.0"
"12","2002","6","Madhya Pradesh","Mandla","508.0","610.0","575.0","-1.0"
"12","2003","6","Madhya Pradesh","Mandla","417.0","590.0","338.0","-1.0"
"12","2004","6","Madhya Pradesh","Mandla","-1.0","700.0","525.0","1574.0"
"12","2005","6","Madhya Pradesh","Mandla","-1.0","850.0","550.0","-1.0"
"12","2006","6","Madhya Pradesh","Mandla","-1.0","1100.0","600.0","-1.0"
"12","2007","6","Madhya Pradesh","Mandla","-1.0","1100.0","550.0","-1.0"
"12","2008","6","Madhya Pradesh","Mandla","-1.0","1100.0","800.0","-1.0"
"12","2009","6","Madhya Pradesh","Mandla","-1.0","1236.0","1200.0","-1.0"
"12","2010","6","Madhya Pradesh","Mandla","-1.0","-1.0","-1.0","-1.0"
"12","2011","6","Madhya Pradesh","Mandla","1000.0","-1.0","1000.0","-1.0"
"12","2012","6","Madhya Pradesh","Mandla","-1.0","1400.0","-1.0","-1.0"
"12","2013","6","Madhya Pradesh","Mandla","1500.0","1500.0","1202.0","-1.0"
"12","2014","6","Madhya Pradesh","Mandla","1400.0","1330.0","1000.0","-1.0"
"12","2015","6","Madhya Pradesh","Mandla","1458.0","1800.0","1500.0","-1.0"
"12","2016","6","Madhya Pradesh","Mandla","1402.33","-1.0","1500.0","-1.0"
"13","1966","6","Madhya Pradesh","Sagar","-1.0","-1.0","61.8","134.5"
"13","1967","6","Madhya Pradesh","Sagar","-1.0","86.8","71.4","124.2"
"13","1968","6","Madhya Pradesh","Sagar","-1.0","82.4","60.7","94.2"
"13","1969","6","Madhya Pradesh","Sagar","-1.0","96.4","62.7","115.8"
"13","1970","6","Madhya Pradesh","Sagar","-1.0","83.2","43.7","135.6"
"13","1971","6","Madhya Pradesh","Sagar","-1.0","83.3","56.0","118.6"
"13","1972","6","Madhya Pradesh","Sagar","-1.0","90.8","66.8","143.3"
"13","1973","6","Madhya Pradesh","Sagar","-1.0","142.1","-1.0","201.9"
